date,ticker,open,high,low,close,volume
2019-09-30,BBRI,4080,4100,3960,3980,9089877
2019-10-01,BBRI,3960,3990,3900,3920,18616287
2019-10-02,BBRI,3930,4050,3830,3940,8126522
2019-10-03,BBRI,3990,4080,3920,4020,9271736
2019-10-04,BBRI,4080,4240,3960,4110,5075723
2019-10-07,BBRI,4110,4170,3990,4050,3427400
2019-10-08,BBRI,4080,4170,4010,4090,17523007
2019-10-09,BBRI,4090,4130,4040,4080,6376161
2019-10-10,BBRI,4100,4110,4030,4040,6333428
2019-10-11,BBRI,4020,4100,4010,4080,10305813
2019-10-14,BBRI,4060,4120,4000,4060,4959783
2019-10-15,BBRI,4080,4120,3990,4030,11336370
2019-10-16,BBRI,4040,4090,3980,4020,8181005
2019-10-17,BBRI,4060,4120,4000,4070,5765598
2019-10-18,BBRI,4070,4090,4060,4080,22386934
2019-10-21,BBRI,4100,4170,4000,4070,15378703
2019-10-22,BBRI,4090,4160,4010,4080,10836139
2019-10-23,BBRI,4170,4310,4110,4250,8551376
2019-10-24,BBRI,4220,4230,4170,4170,35003872
2019-10-25,BBRI,4130,4170,4080,4110,19363393
2019-10-28,BBRI,4090,4120,4040,4070,12849562
2019-10-29,BBRI,4080,4190,4040,4150,5808587
2019-10-30,BBRI,4170,4270,4070,4170,18724281
2019-10-31,BBRI,4140,4220,4090,4160,11528264
2019-11-01,BBRI,4190,4310,4110,4230,5162713
2019-11-04,BBRI,4250,4360,4170,4270,12137621
2019-11-05,BBRI,4320,4350,4310,4340,7886656
2019-11-06,BBRI,4310,4320,4270,4280,6770782
2019-11-07,BBRI,4270,4310,4230,4260,5442939
2019-11-08,BBRI,4250,4290,4200,4230,14680737
2019-11-11,BBRI,4220,4250,4150,4180,6064380
2019-11-12,BBRI,4140,4150,4080,4090,19919207
2019-11-13,BBRI,4140,4230,4130,4220,25862831
2019-11-14,BBRI,4220,4250,4190,4230,6434708
2019-11-15,BBRI,4250,4330,4230,4310,15934287
2019-11-18,BBRI,4290,4340,4220,4270,8440914
2019-11-19,BBRI,4300,4430,4180,4310,4965549
2019-11-20,BBRI,4300,4330,4270,4310,8189806
2019-11-21,BBRI,4290,4320,4170,4190,1787103
2019-11-22,BBRI,4150,4150,4070,4070,36447453
2019-11-25,BBRI,4080,4170,4030,4110,15684901
2019-11-26,BBRI,4070,4190,3970,4080,12343782
2019-11-27,BBRI,4050,4140,3920,4000,18477621
2019-11-28,BBRI,4020,4070,3970,4030,9259527
2019-11-29,BBRI,4000,4050,3960,4010,8075124
2019-12-02,BBRI,3990,4000,3940,3950,16404114
2019-12-03,BBRI,3930,4030,3860,3960,20301800
2019-12-04,BBRI,3960,4090,3880,4000,17321237
2019-12-05,BBRI,3950,3980,3890,3920,10925072
2019-12-06,BBRI,3920,4000,3880,3960,16962939
2019-12-09,BBRI,3950,4020,3880,3950,17306258
2019-12-10,BBRI,3960,4070,3850,3960,18455933
2019-12-11,BBRI,3970,4000,3970,4000,7919995
2019-12-12,BBRI,3940,4010,3790,3850,9679064
2019-12-13,BBRI,3840,3870,3810,3840,5256121
2019-12-16,BBRI,3860,3930,3820,3890,14819055
2019-12-17,BBRI,3910,3920,3880,3890,7543704
2019-12-18,BBRI,3870,4000,3750,3880,5163629
2019-12-19,BBRI,3890,4040,3880,4030,11181897
2019-12-20,BBRI,4010,4080,3970,4040,12264193
2019-12-23,BBRI,4050,4180,3980,4110,12238727
2019-12-24,BBRI,4130,4200,4100,4170,4120371
2019-12-25,BBRI,4150,4170,4090,4110,11678794
2019-12-26,BBRI,4110,4170,4080,4140,31273623
2019-12-27,BBRI,4170,4210,4160,4210,13272575
2019-12-30,BBRI,4200,4230,4190,4220,11481057
2019-12-31,BBRI,4230,4300,4160,4240,9051492
2020-01-01,BBRI,4230,4280,4180,4230,12588987
2020-01-02,BBRI,4240,4290,4220,4270,9115963
2020-01-03,BBRI,4260,4350,4180,4260,20481126
2020-01-06,BBRI,4260,4290,4190,4220,16560513
2020-01-07,BBRI,4260,4330,4190,4260,13435195
2020-01-08,BBRI,4270,4320,4260,4300,3659820
2020-01-09,BBRI,4330,4450,4230,4340,5643411
2020-01-10,BBRI,4350,4410,4270,4320,6491086
2020-01-13,BBRI,4360,4500,4280,4420,16196658
2020-01-14,BBRI,4380,4430,4320,4370,14008217
2020-01-15,BBRI,4350,4410,4280,4330,7113919
2020-01-16,BBRI,4300,4330,4260,4290,17173907
2020-01-17,BBRI,4310,4380,4220,4280,11086946
2020-01-20,BBRI,4260,4270,4210,4220,18069823
2020-01-21,BBRI,4180,4260,4010,4090,5278217
2020-01-22,BBRI,4070,4120,4030,4090,13365227
2020-01-23,BBRI,4060,4070,4000,4010,17848989
2020-01-24,BBRI,4000,4020,3990,4020,13922586
2020-01-27,BBRI,4030,4080,3900,3950,12122472
2020-01-28,BBRI,4030,4090,4020,4090,4955577
2020-01-29,BBRI,4110,4160,4110,4150,12867084
2020-01-30,BBRI,4170,4280,4050,4160,3914811
2020-01-31,BBRI,4240,4320,4230,4310,7920452
2020-02-03,BBRI,4340,4350,4320,4330,6010396
2020-02-04,BBRI,4350,4380,4340,4370,7670239
2020-02-05,BBRI,4350,4500,4240,4390,16331895
2020-02-06,BBRI,4390,4460,4280,4350,13598202
2020-02-07,BBRI,4340,4350,4290,4300,9664066
2020-02-10,BBRI,4290,4340,4260,4310,18223290
2020-02-11,BBRI,4280,4290,4260,4270,8224078
2020-02-12,BBRI,4280,4300,4220,4240,6906789
2020-02-13,BBRI,4210,4260,4100,4150,5891856
2020-02-14,BBRI,4160,4260,4040,4140,20901478
2020-02-17,BBRI,4140,4190,4110,4150,3449750
2020-02-18,BBRI,4110,4150,4020,4060,7678132
2020-02-19,BBRI,4120,4140,4120,4130,9045569
2020-02-20,BBRI,4080,4120,3940,3970,5423734
2020-02-21,BBRI,3940,3960,3920,3940,10955611
2020-02-24,BBRI,3950,4080,3850,3980,13530690
2020-02-25,BBRI,3950,4030,3900,3970,23700422
2020-02-26,BBRI,4000,4080,3910,3990,14694436
2020-02-27,BBRI,3970,4030,3960,4020,9402842
2020-02-28,BBRI,3990,4000,3940,3950,25978673
2020-03-02,BBRI,3940,4000,3830,3890,6440227
2020-03-03,BBRI,3870,3980,3780,3880,11156305
2020-03-04,BBRI,3920,4070,3840,3980,3442460
2020-03-05,BBRI,3970,4120,3800,3950,12449391
2020-03-06,BBRI,3930,3980,3870,3920,3948066
2020-03-09,BBRI,3970,4040,3930,4000,3051340
2020-03-10,BBRI,4040,4050,4000,4010,19496471
2020-03-11,BBRI,4000,4070,3960,4030,7708546
2020-03-12,BBRI,4040,4210,3930,4100,12751774
2020-03-13,BBRI,4080,4110,4030,4060,9449892
2020-03-16,BBRI,4060,4120,4040,4100,18797553
2020-03-17,BBRI,4130,4210,4090,4170,14008823
2020-03-18,BBRI,4160,4200,4140,4180,14266896
2020-03-19,BBRI,4140,4190,3990,4030,12626375
2020-03-20,BBRI,4040,4090,4020,4070,13199878
2020-03-23,BBRI,4080,4300,3900,4110,10614989
2020-03-24,BBRI,4110,4190,4100,4180,11436903
2020-03-25,BBRI,4220,4280,4190,4250,5065712
2020-03-26,BBRI,4240,4250,4230,4250,8386421
2020-03-27,BBRI,4230,4260,4180,4200,8333018
2020-03-30,BBRI,4190,4240,4140,4190,8416133
2020-03-31,BBRI,4170,4240,4160,4230,13024244
2020-04-01,BBRI,4230,4280,4200,4250,15262014
2020-04-02,BBRI,4200,4320,4100,4220,12446062
2020-04-03,BBRI,4210,4220,4170,4180,18946242
2020-04-06,BBRI,4180,4270,4130,4220,4994882
2020-04-07,BBRI,4220,4320,4130,4220,10327074
2020-04-08,BBRI,4220,4410,4140,4330,12163319
2020-04-09,BBRI,4340,4410,4300,4370,5515449
2020-04-10,BBRI,4390,4450,4350,4410,17734587
2020-04-13,BBRI,4420,4490,4360,4430,9582034
2020-04-14,BBRI,4430,4460,4420,4450,18333683
2020-04-15,BBRI,4510,4520,4490,4500,6617144
2020-04-16,BBRI,4490,4640,4400,4550,7093264
2020-04-17,BBRI,4560,4640,4500,4580,7283742
2020-04-20,BBRI,4550,4560,4480,4490,6837112
2020-04-21,BBRI,4470,4550,4390,4470,13786030
2020-04-22,BBRI,4470,4510,4460,4500,11272294
2020-04-23,BBRI,4440,4530,4330,4420,12385108
2020-04-24,BBRI,4360,4410,4290,4340,7059984
2020-04-27,BBRI,4360,4450,4340,4440,34625707
2020-04-28,BBRI,4440,4450,4430,4450,7482870
2020-04-29,BBRI,4450,4590,4360,4500,18688039
2020-04-30,BBRI,4510,4590,4480,4560,13885096
2020-05-01,BBRI,4580,4670,4550,4640,10306309
2020-05-04,BBRI,4610,4660,4510,4570,11118743
2020-05-05,BBRI,4560,4570,4530,4540,4396159
2020-05-06,BBRI,4530,4540,4470,4480,22105552
2020-05-07,BBRI,4500,4650,4360,4510,12214797
2020-05-08,BBRI,4540,4570,4510,4540,2624476
2020-05-11,BBRI,4540,4550,4540,4550,13997395
2020-05-12,BBRI,4550,4600,4540,4590,11903975
2020-05-13,BBRI,4550,4600,4490,4540,8010304
2020-05-14,BBRI,4530,4590,4520,4590,17954199
2020-05-15,BBRI,4570,4640,4460,4540,31513889
2020-05-18,BBRI,4530,4580,4460,4520,13937897
2020-05-19,BBRI,4550,4600,4540,4590,6003464
2020-05-20,BBRI,4570,4620,4550,4600,4219191
2020-05-21,BBRI,4600,4640,4570,4610,5796787
2020-05-22,BBRI,4570,4610,4450,4480,11525291
2020-05-25,BBRI,4480,4570,4350,4440,5045766
2020-05-26,BBRI,4450,4530,4400,4480,13914596
2020-05-27,BBRI,4520,4750,4380,4610,10720303
2020-05-28,BBRI,4650,4740,4620,4710,18329330
2020-05-29,BBRI,4730,4800,4710,4770,5897033
2020-06-01,BBRI,4740,4790,4720,4760,5661735
2020-06-02,BBRI,4780,4810,4770,4800,16801074
2020-06-03,BBRI,4820,4860,4820,4850,11810283
2020-06-04,BBRI,4850,4960,4740,4850,15569687
2020-06-05,BBRI,4860,4890,4850,4880,15071915
2020-06-08,BBRI,4850,4920,4790,4860,9828762
2020-06-09,BBRI,4870,4900,4790,4820,25759170
2020-06-10,BBRI,4840,4930,4830,4910,15401938
2020-06-11,BBRI,4870,4880,4780,4790,12356569
2020-06-12,BBRI,4770,4790,4720,4740,5612520
2020-06-15,BBRI,4760,4850,4720,4810,7408304
2020-06-16,BBRI,4820,4830,4810,4810,11448566
2020-06-17,BBRI,4790,4850,4700,4750,13994514
2020-06-18,BBRI,4780,4780,4730,4730,7153000
2020-06-19,BBRI,4740,4800,4680,4730,22399677
2020-06-22,BBRI,4730,4800,4720,4790,9980181
2020-06-23,BBRI,4770,4830,4710,4770,8425933
2020-06-24,BBRI,4740,4850,4670,4780,8964324
2020-06-25,BBRI,4750,4800,4560,4610,17199934
2020-06-26,BBRI,4580,4590,4570,4580,7546817
2020-06-29,BBRI,4560,4630,4430,4510,18031650
2020-06-30,BBRI,4540,4590,4500,4550,8364245
2020-07-01,BBRI,4530,4560,4390,4420,21233857
2020-07-02,BBRI,4410,4510,4280,4380,9019638
2020-07-03,BBRI,4360,4460,4260,4360,4250962
2020-07-06,BBRI,4390,4450,4250,4310,10277896
2020-07-07,BBRI,4330,4380,4260,4320,21074056
2020-07-08,BBRI,4290,4340,4210,4250,12415329
2020-07-09,BBRI,4270,4360,4180,4270,10914192
2020-07-10,BBRI,4270,4310,4260,4300,8818121
2020-07-13,BBRI,4340,4480,4330,4460,11773232
2020-07-14,BBRI,4470,4510,4460,4510,7079467
2020-07-15,BBRI,4460,4470,4430,4430,23788823
2020-07-16,BBRI,4410,4430,4380,4400,6535405
2020-07-17,BBRI,4350,4350,4330,4330,4692019
2020-07-20,BBRI,4340,4400,4330,4390,6051943
2020-07-21,BBRI,4380,4400,4330,4350,18427067
2020-07-22,BBRI,4310,4330,4200,4220,4324898
2020-07-23,BBRI,4200,4260,4180,4240,10515722
2020-07-24,BBRI,4300,4350,4250,4300,16666424
2020-07-27,BBRI,4300,4360,4240,4300,18857243
2020-07-28,BBRI,4270,4410,4180,4310,12160458
2020-07-29,BBRI,4280,4340,4180,4240,13641212
2020-07-30,BBRI,4250,4280,4230,4260,7360905
2020-07-31,BBRI,4250,4340,4200,4290,6393383
2020-08-03,BBRI,4320,4440,4280,4400,8629910
2020-08-04,BBRI,4360,4560,4250,4440,26023752
2020-08-05,BBRI,4410,4480,4350,4430,12526915
2020-08-06,BBRI,4420,4430,4330,4350,19872126
2020-08-07,BBRI,4350,4360,4350,4360,12075262
2020-08-10,BBRI,4340,4410,4240,4310,3977103
2020-08-11,BBRI,4320,4410,4300,4390,10033740
2020-08-12,BBRI,4410,4440,4410,4440,13186547
2020-08-13,BBRI,4460,4570,4320,4420,15316290
2020-08-14,BBRI,4420,4480,4370,4420,16170436
2020-08-17,BBRI,4450,4660,4320,4520,7106870
2020-08-18,BBRI,4520,4620,4430,4530,21296836
2020-08-19,BBRI,4540,4590,4460,4500,9445840
2020-08-20,BBRI,4470,4520,4460,4510,7643687
2020-08-21,BBRI,4430,4460,4300,4330,18613069
2020-08-24,BBRI,4330,4380,4290,4350,5145176
2020-08-25,BBRI,4360,4450,4360,4440,8095364
2020-08-26,BBRI,4420,4530,4320,4430,11267057
2020-08-27,BBRI,4440,4460,4350,4370,4157405
2020-08-28,BBRI,4340,4360,4260,4280,9265155
2020-08-31,BBRI,4260,4320,4190,4250,6677628
2020-09-01,BBRI,4290,4350,4250,4310,7576440
2020-09-02,BBRI,4260,4400,4050,4180,6854236
2020-09-03,BBRI,4170,4280,3960,4070,19223417
2020-09-04,BBRI,4060,4090,4040,4070,20877772
2020-09-07,BBRI,4070,4180,4060,4170,20558122
2020-09-08,BBRI,4150,4150,4110,4120,9053444
2020-09-09,BBRI,4090,4120,4040,4070,15144426
2020-09-10,BBRI,4050,4070,4010,4030,6507025
2020-09-11,BBRI,4000,4010,3960,3970,8064695
2020-09-14,BBRI,3950,4050,3820,3910,7291174
2020-09-15,BBRI,3930,4080,3810,3950,10489167
2020-09-16,BBRI,3980,4100,3920,4040,2961988
2020-09-17,BBRI,4080,4190,4010,4120,21441678
2020-09-18,BBRI,4140,4190,4100,4160,15671103
2020-09-21,BBRI,4180,4260,4150,4230,8361452
2020-09-22,BBRI,4230,4430,4060,4250,11085170
2020-09-23,BBRI,4240,4300,4210,4270,6956526
2020-09-24,BBRI,4310,4440,4260,4380,9022709
2020-09-25,BBRI,4360,4450,4250,4340,9910731
2020-09-28,BBRI,4340,4350,4300,4310,11356017
2020-09-29,BBRI,4300,4370,4230,4290,12262991
2020-09-30,BBRI,4310,4340,4230,4260,7783162
2020-10-01,BBRI,4290,4360,4280,4350,6367194
2020-10-02,BBRI,4340,4490,4260,4400,14515901
2020-10-05,BBRI,4390,4450,4360,4420,10134512
2020-10-06,BBRI,4440,4460,4420,4440,9027340
2020-10-07,BBRI,4450,4450,4350,4350,10663545
2020-10-08,BBRI,4320,4340,4240,4260,8425854
2020-10-09,BBRI,4230,4330,4150,4260,7310832
2020-10-12,BBRI,4240,4240,4190,4190,5428863
2020-10-13,BBRI,4200,4310,4100,4200,8910140
2020-10-14,BBRI,4200,4370,4120,4290,16002380
2020-10-15,BBRI,4290,4320,4220,4250,9234006
2020-10-16,BBRI,4230,4230,4230,4230,5803034
2020-10-19,BBRI,4240,4270,4210,4240,18353822
2020-10-20,BBRI,4240,4290,4220,4270,9715675
2020-10-21,BBRI,4280,4400,4240,4360,13376357
2020-10-22,BBRI,4390,4570,4300,4480,12914715
2020-10-23,BBRI,4490,4620,4480,4610,13628005
2020-10-26,BBRI,4610,4620,4590,4600,18835699
2020-10-27,BBRI,4640,4770,4570,4690,11098623
2020-10-28,BBRI,4650,4750,4610,4700,3581117
2020-10-29,BBRI,4750,4800,4710,4770,9370500
2020-10-30,BBRI,4730,4810,4610,4690,4316307
2020-11-02,BBRI,4690,4700,4680,4700,11693283
2020-11-03,BBRI,4650,4810,4370,4520,10742424
2020-11-04,BBRI,4520,4530,4500,4520,11786442
2020-11-05,BBRI,4520,4630,4460,4560,12617258
2020-11-06,BBRI,4600,4760,4570,4730,5331530
2020-11-09,BBRI,4760,4850,4600,4700,22557456
2020-11-10,BBRI,4690,4790,4580,4670,12012116
2020-11-11,BBRI,4710,4840,4650,4790,13653734
2020-11-12,BBRI,4810,4910,4780,4880,19409273
2020-11-13,BBRI,4860,4920,4750,4810,6007587
2020-11-16,BBRI,4780,4900,4740,4850,10996078
2020-11-17,BBRI,4830,4910,4640,4730,7268636
2020-11-18,BBRI,4740,4800,4740,4790,18518418
2020-11-19,BBRI,4760,4780,4670,4690,17901912
2020-11-20,BBRI,4690,4750,4650,4700,5449431
2020-11-23,BBRI,4730,4800,4720,4800,3566227
2020-11-24,BBRI,4850,4860,4810,4820,11243745
2020-11-25,BBRI,4820,4920,4740,4840,9925820
2020-11-26,BBRI,4860,4880,4840,4860,9725808
2020-11-27,BBRI,4830,4870,4790,4830,18756140
2020-11-30,BBRI,4850,4860,4750,4760,10077458
2020-12-01,BBRI,4770,4820,4700,4750,9324469
2020-12-02,BBRI,4730,4890,4540,4700,11928067
2020-12-03,BBRI,4710,4740,4670,4700,4641076
2020-12-04,BBRI,4660,4730,4560,4620,10344931
2020-12-07,BBRI,4620,4770,4480,4630,11411204
2020-12-08,BBRI,4590,4650,4510,4560,18627717
2020-12-09,BBRI,4550,4560,4520,4540,11139335
2020-12-10,BBRI,4510,4520,4430,4430,11630374
2020-12-11,BBRI,4410,4530,4210,4320,14657275
2020-12-14,BBRI,4350,4390,4320,4360,12845029
2020-12-15,BBRI,4330,4460,4130,4250,14639143
2020-12-16,BBRI,4260,4300,4250,4290,6880016
2020-12-17,BBRI,4280,4380,4240,4350,9640579
2020-12-18,BBRI,4330,4420,4200,4290,8177311
2020-12-21,BBRI,4320,4380,4270,4340,12092093
2020-12-22,BBRI,4330,4380,4300,4340,10179593
2020-12-23,BBRI,4340,4360,4230,4250,11116601
2020-12-24,BBRI,4260,4420,4140,4290,14186276
2020-12-25,BBRI,4280,4300,4230,4240,7258140
2020-12-28,BBRI,4220,4240,4140,4160,8595971
2020-12-29,BBRI,4170,4260,4140,4230,5588997
2020-12-30,BBRI,4210,4250,4180,4230,5025100
2020-12-31,BBRI,4200,4210,4130,4140,9361616
2021-01-01,BBRI,4110,4120,4100,4110,15154535
2021-01-04,BBRI,4080,4090,4050,4060,9669221
2021-01-05,BBRI,4050,4100,4030,4070,10906873
2021-01-06,BBRI,4030,4060,4000,4030,9780842
2021-01-07,BBRI,4020,4060,3940,3980,7933646
2021-01-08,BBRI,3990,4000,3990,4000,5888213
2021-01-11,BBRI,3960,4040,3850,3920,9419027
2021-01-12,BBRI,3910,3920,3900,3910,5061321
2021-01-13,BBRI,3880,3890,3810,3810,5548175
2021-01-14,BBRI,3820,3880,3750,3810,8868474
2021-01-15,BBRI,3800,3850,3770,3830,17202420
2021-01-18,BBRI,3800,3880,3710,3790,11158561
2021-01-19,BBRI,3760,3870,3660,3770,8709878
2021-01-20,BBRI,3800,3900,3740,3840,13737551
2021-01-21,BBRI,3830,3930,3730,3820,6076970
2021-01-22,BBRI,3820,3840,3790,3810,8899197
2021-01-25,BBRI,3780,3870,3730,3810,26529833
2021-01-26,BBRI,3800,3830,3740,3770,15930708
2021-01-27,BBRI,3750,3830,3710,3790,15880445
2021-01-28,BBRI,3810,3880,3770,3840,12185511
2021-01-29,BBRI,3850,3890,3790,3830,7963388
2021-02-01,BBRI,3820,3880,3750,3820,8106203
2021-02-02,BBRI,3800,3850,3780,3820,7514851
2021-02-03,BBRI,3800,3870,3720,3790,5275251
2021-02-04,BBRI,3780,3830,3730,3780,5602492
2021-02-05,BBRI,3750,3860,3600,3700,5138355
2021-02-08,BBRI,3690,3710,3630,3650,12288028
2021-02-09,BBRI,3660,3750,3600,3680,4491277
2021-02-10,BBRI,3700,3780,3640,3720,11643871
2021-02-11,BBRI,3730,3750,3680,3700,3705135
2021-02-12,BBRI,3700,3760,3590,3640,12574837
2021-02-15,BBRI,3650,3780,3610,3750,10384969
2021-02-16,BBRI,3790,3830,3780,3820,7479308
2021-02-17,BBRI,3800,3860,3750,3810,7842781
2021-02-18,BBRI,3820,3880,3720,3790,18433411
2021-02-19,BBRI,3770,3870,3650,3750,9003605
2021-02-22,BBRI,3740,3830,3580,3680,8037036
2021-02-23,BBRI,3650,3790,3530,3660,9993993
2021-02-24,BBRI,3610,3660,3530,3570,11708988
2021-02-25,BBRI,3570,3630,3520,3590,7689675
2021-02-26,BBRI,3560,3620,3520,3580,13907815
2021-03-01,BBRI,3580,3590,3570,3590,11466744
2021-03-02,BBRI,3550,3610,3470,3530,10194334
2021-03-03,BBRI,3540,3540,3520,3520,9751005
2021-03-04,BBRI,3490,3500,3470,3480,3947931
2021-03-05,BBRI,3470,3490,3460,3470,11937878
2021-03-08,BBRI,3490,3640,3400,3560,18873424
2021-03-09,BBRI,3560,3620,3540,3610,10533094
2021-03-10,BBRI,3550,3560,3500,3500,11850885
2021-03-11,BBRI,3490,3520,3430,3460,9962179
2021-03-12,BBRI,3470,3490,3410,3420,16479989
2021-03-15,BBRI,3420,3430,3420,3430,19381625
2021-03-16,BBRI,3420,3490,3410,3480,10907076
2021-03-17,BBRI,3480,3500,3430,3450,5536479
2021-03-18,BBRI,3460,3480,3430,3460,10328507
2021-03-19,BBRI,3460,3470,3440,3450,23210663
2021-03-22,BBRI,3470,3480,3460,3470,9925198
2021-03-23,BBRI,3460,3470,3430,3430,10005317
2021-03-24,BBRI,3450,3520,3420,3480,9398439
2021-03-25,BBRI,3470,3590,3360,3470,14990672
2021-03-26,BBRI,3460,3490,3440,3470,19949691
2021-03-29,BBRI,3470,3560,3380,3460,9814172
2021-03-30,BBRI,3460,3470,3420,3430,4615730
2021-03-31,BBRI,3430,3520,3420,3510,6841886
2021-04-01,BBRI,3480,3490,3480,3480,10069206
2021-04-02,BBRI,3490,3520,3410,3440,9716320
2021-04-05,BBRI,3450,3480,3370,3410,10786856
2021-04-06,BBRI,3410,3420,3380,3400,26006168
2021-04-07,BBRI,3390,3460,3320,3390,3256395
2021-04-08,BBRI,3440,3490,3430,3480,8222536
2021-04-09,BBRI,3500,3540,3400,3450,1915060
2021-04-12,BBRI,3470,3570,3430,3530,13599357
2021-04-13,BBRI,3510,3570,3360,3420,6962168
2021-04-14,BBRI,3460,3520,3440,3500,30384641
2021-04-15,BBRI,3510,3560,3500,3550,9071497
2021-04-16,BBRI,3570,3600,3520,3560,7185770
2021-04-19,BBRI,3580,3590,3480,3490,22415460
2021-04-20,BBRI,3470,3590,3360,3470,11832361
2021-04-21,BBRI,3460,3550,3400,3490,4827454
2021-04-22,BBRI,3460,3480,3450,3480,10508892
2021-04-23,BBRI,3490,3500,3490,3500,15343208
2021-04-26,BBRI,3480,3490,3440,3450,11938298
2021-04-27,BBRI,3440,3480,3420,3460,11479177
2021-04-28,BBRI,3450,3490,3440,3470,20390752
2021-04-29,BBRI,3470,3520,3420,3480,7601267
2021-04-30,BBRI,3490,3560,3470,3550,6692190
2021-05-03,BBRI,3570,3590,3530,3550,4931976
2021-05-04,BBRI,3570,3600,3530,3560,10676956
2021-05-05,BBRI,3560,3690,3460,3590,16448040
2021-05-06,BBRI,3590,3640,3580,3630,14332535
2021-05-07,BBRI,3630,3640,3620,3620,6048871
2021-05-10,BBRI,3590,3620,3540,3570,7100749
2021-05-11,BBRI,3600,3660,3480,3540,5044957
2021-05-12,BBRI,3500,3510,3470,3490,9646519
2021-05-13,BBRI,3510,3530,3480,3500,15652093
2021-05-14,BBRI,3520,3580,3440,3500,6241875
2021-05-17,BBRI,3500,3570,3420,3490,13006448
2021-05-18,BBRI,3510,3650,3390,3530,9974007
2021-05-19,BBRI,3540,3550,3500,3510,7647833
2021-05-20,BBRI,3530,3590,3500,3560,10352149
2021-05-21,BBRI,3570,3590,3550,3580,4300492
2021-05-24,BBRI,3610,3640,3590,3620,15536046
2021-05-25,BBRI,3600,3600,3550,3560,9562066
2021-05-26,BBRI,3570,3660,3440,3530,8878204
2021-05-27,BBRI,3510,3550,3470,3510,29363338
2021-05-28,BBRI,3510,3580,3470,3540,9065102
2021-05-31,BBRI,3520,3590,3420,3490,2530716
2021-06-01,BBRI,3480,3570,3350,3440,19254648
2021-06-02,BBRI,3450,3500,3390,3440,8553942
2021-06-03,BBRI,3410,3420,3360,3370,7635811
2021-06-04,BBRI,3370,3420,3300,3340,5067625
2021-06-07,BBRI,3340,3400,3240,3290,16437744
2021-06-08,BBRI,3290,3340,3250,3310,4465871
2021-06-09,BBRI,3290,3310,3260,3280,14576782
2021-06-10,BBRI,3300,3310,3270,3280,12365244
2021-06-11,BBRI,3260,3440,3150,3320,8441771
2021-06-14,BBRI,3290,3290,3240,3240,18144442
2021-06-15,BBRI,3250,3270,3240,3260,17451629
2021-06-16,BBRI,3270,3270,3270,3270,17750218
2021-06-17,BBRI,3260,3310,3250,3300,10548909
2021-06-18,BBRI,3290,3300,3240,3250,24644896
2021-06-21,BBRI,3240,3330,3120,3210,10495270
2021-06-22,BBRI,3210,3250,3200,3230,8757694
2021-06-23,BBRI,3220,3290,3210,3270,11738842
2021-06-24,BBRI,3280,3320,3190,3230,10828914
2021-06-25,BBRI,3220,3250,3160,3190,7376750
2021-06-28,BBRI,3160,3180,3100,3120,11154572
2021-06-29,BBRI,3090,3160,3000,3060,8663107
2021-06-30,BBRI,3080,3110,3050,3080,21857008
2021-07-01,BBRI,3050,3100,3020,3070,22124962
2021-07-02,BBRI,3050,3100,3000,3050,10487442
2021-07-05,BBRI,3050,3110,2980,3040,24830025
2021-07-06,BBRI,3020,3080,2980,3030,15125976
2021-07-07,BBRI,3040,3100,2990,3050,10423342
2021-07-08,BBRI,3050,3090,3030,3070,6972764
2021-07-09,BBRI,3080,3130,3020,3060,8065011
2021-07-12,BBRI,3070,3080,3050,3060,7153333
2021-07-13,BBRI,3060,3170,3000,3120,18716797
2021-07-14,BBRI,3130,3160,3070,3100,7337167
2021-07-15,BBRI,3100,3110,3070,3070,11818087
2021-07-16,BBRI,3060,3060,3050,3050,16437821
2021-07-19,BBRI,3040,3060,3010,3030,14816903
2021-07-20,BBRI,3020,3090,3010,3070,20777125
2021-07-21,BBRI,3080,3100,3070,3090,8655978
2021-07-22,BBRI,3120,3200,3080,3160,4458071
2021-07-23,BBRI,3140,3200,3100,3160,12253425
2021-07-26,BBRI,3150,3170,3140,3160,12620404
2021-07-27,BBRI,3170,3230,3110,3170,14680928
2021-07-28,BBRI,3200,3240,3170,3210,6542712
2021-07-29,BBRI,3230,3310,3190,3260,11771563
2021-07-30,BBRI,3260,3290,3210,3240,14527422
2021-08-02,BBRI,3260,3270,3240,3250,5618815
2021-08-03,BBRI,3260,3270,3250,3260,4352946
2021-08-04,BBRI,3250,3260,3220,3240,21243738
2021-08-05,BBRI,3260,3360,3130,3230,7443415
2021-08-06,BBRI,3230,3240,3230,3240,13540001
2021-08-09,BBRI,3230,3300,3200,3270,4583390
2021-08-10,BBRI,3270,3350,3190,3260,21142249
2021-08-11,BBRI,3270,3340,3240,3310,10838051
2021-08-12,BBRI,3290,3340,3200,3240,9200064
2021-08-13,BBRI,3260,3330,3210,3280,9903525
2021-08-16,BBRI,3290,3300,3270,3280,7483052
2021-08-17,BBRI,3330,3460,3290,3420,11226982
2021-08-18,BBRI,3440,3450,3410,3420,6339835
2021-08-19,BBRI,3410,3420,3350,3360,12264013
2021-08-20,BBRI,3390,3440,3380,3420,7041477
2021-08-23,BBRI,3410,3430,3390,3410,18231772
2021-08-24,BBRI,3410,3460,3380,3430,16841352
2021-08-25,BBRI,3410,3440,3340,3370,5985885
2021-08-26,BBRI,3360,3410,3310,3360,9331954
